id_colis,id_produit,id_commande,exemplaire,motif
154212,2096,50518,5,la couleur du produit ne me plaît pas
154216,730,74889,3,il existe une différence entre la fiche produit et l’article livré
154217,1173,53468,1,j ai finalement changé d’avis sur mes besoins
154227,1396,24113,3,la couleur du produit ne me plaît pas
154228,305,81540,1,il y a un problème de taille
154233,193,84162,1,il existe une différence entre la fiche produit et l’article livré
154241,1212,89762,1,produit abimé
154280,430,40255,2,Le produit n’est pas à la hauteur de mes attentes
154300,925,77276,2,j ai finalement changé d’avis sur mes besoins
154301,291,53312,2,la couleur du produit ne me plaît pas
154306,1458,9282,3,il y a un problème de taille
154347,1984,59710,1,produit abimé
154365,1432,24947,4,j ai finalement changé d’avis sur mes besoins
154393,716,82928,3,Le produit ne convient pas
154396,187,29100,1,Le produit n’est pas à la hauteur de mes attentes
154400,53,56311,2,j ai finalement changé d’avis sur mes besoins
154419,1417,81035,5,produit abimé
154432,156,29297,4,Le produit n’est pas à la hauteur de mes attentes
154449,314,14488,2,la couleur du produit ne me plaît pas
154452,961,86830,2,Le produit n’est pas à la hauteur de mes attentes
154454,1042,83419,2,il y a un problème de taille
154459,1572,85721,3,j ai finalement changé d’avis sur mes besoins
154468,358,35166,2,il existe une différence entre la fiche produit et l’article livré
154489,1965,69239,5,produit abimé
154491,1762,29607,2,il existe une différence entre la fiche produit et l’article livré
154500,1750,87855,1,produit abimé
154501,721,63864,1,produit abimé
154506,1737,30015,2,Le produit n’est pas à la hauteur de mes attentes
154508,636,70862,1,produit abimé
154508,958,70862,2,Le produit ne convient pas
154555,930,93194,2,il y a un problème de taille
154565,856,71046,1,il existe une différence entre la fiche produit et l’article livré
154625,986,89586,2,il existe une différence entre la fiche produit et l’article livré
154635,1979,64288,4,j ai finalement changé d’avis sur mes besoins
154665,1259,99590,2,j ai finalement changé d’avis sur mes besoins
154677,1283,97005,1,la couleur du produit ne me plaît pas
154680,332,62905,3,Le produit ne convient pas
154706,1855,45276,1,Le produit ne convient pas
154709,404,18759,2,la couleur du produit ne me plaît pas
154716,969,1405,1,la couleur du produit ne me plaît pas
154716,145,1405,4,il y a un problème de taille
154732,169,36235,1,produit abimé
154763,1049,94971,5,produit abimé
154773,744,7097,1,il existe une différence entre la fiche produit et l’article livré
154777,763,32009,2,il y a un problème de taille
154798,618,45572,3,il y a un problème de taille
154804,402,76445,4,j ai finalement changé d’avis sur mes besoins
154831,1320,74946,1,Le produit n’est pas à la hauteur de mes attentes
154835,690,37129,1,produit abimé
154839,1724,11061,3,la couleur du produit ne me plaît pas
154845,82,1634,4,il existe une différence entre la fiche produit et l’article livré
154866,98,93178,1,Le produit ne convient pas
154937,1142,90993,4,la couleur du produit ne me plaît pas
154988,1295,76083,3,j ai finalement changé d’avis sur mes besoins
154989,1323,63597,3,produit abimé
154995,1261,74622,5,la couleur du produit ne me plaît pas
155031,815,77445,3,produit abimé
155036,942,74098,1,il existe une différence entre la fiche produit et l’article livré
155058,1067,79937,3,la couleur du produit ne me plaît pas
155100,1906,30250,4,il y a un problème de taille
155112,1575,16209,3,Le produit ne convient pas
155171,1540,34911,1,il y a un problème de taille
155185,1954,74448,4,il y a un problème de taille
155189,1248,40989,1,il existe une différence entre la fiche produit et l’article livré
155215,1198,54257,1,j ai finalement changé d’avis sur mes besoins
155222,265,4332,2,produit abimé
155224,1241,95112,2,il y a un problème de taille
155229,925,75019,1,la couleur du produit ne me plaît pas
155242,398,10232,2,produit abimé
155258,688,73510,1,Le produit n’est pas à la hauteur de mes attentes
155262,1565,32412,1,il y a un problème de taille
155271,401,67411,2,Le produit n’est pas à la hauteur de mes attentes
155271,1908,67411,3,la couleur du produit ne me plaît pas
155275,2182,81995,1,Le produit n’est pas à la hauteur de mes attentes
155290,1560,83779,2,Le produit n’est pas à la hauteur de mes attentes
155303,1409,79632,3,il existe une différence entre la fiche produit et l’article livré
155308,1671,1152,1,j ai finalement changé d’avis sur mes besoins
155327,769,79117,1,j ai finalement changé d’avis sur mes besoins
155373,1717,32438,2,il existe une différence entre la fiche produit et l’article livré
155378,874,15217,4,Le produit n’est pas à la hauteur de mes attentes
155415,1807,65686,2,Le produit n’est pas à la hauteur de mes attentes
155420,778,59908,2,produit abimé
155502,102,13246,1,il existe une différence entre la fiche produit et l’article livré
155505,1219,10784,4,il y a un problème de taille
155512,2145,16474,3,il existe une différence entre la fiche produit et l’article livré
155521,1064,93234,3,Le produit ne convient pas
155522,505,28260,2,il existe une différence entre la fiche produit et l’article livré
155543,346,36171,2,j ai finalement changé d’avis sur mes besoins
155556,1003,85022,2,j ai finalement changé d’avis sur mes besoins
155565,1266,79324,4,il y a un problème de taille
155584,823,69004,4,j ai finalement changé d’avis sur mes besoins
155638,1464,29939,1,Le produit n’est pas à la hauteur de mes attentes
155641,731,32000,1,il existe une différence entre la fiche produit et l’article livré
155656,468,61614,4,Le produit n’est pas à la hauteur de mes attentes
155658,333,92383,5,il y a un problème de taille
155664,91,16763,2,Le produit ne convient pas
155671,2024,30295,1,Le produit ne convient pas
155677,878,16638,2,la couleur du produit ne me plaît pas
155691,1734,62125,3,produit abimé
155705,220,97702,5,Le produit n’est pas à la hauteur de mes attentes
155731,800,11631,4,il existe une différence entre la fiche produit et l’article livré
155762,1091,85279,1,Le produit ne convient pas
155774,741,22329,1,produit abimé
155778,1102,35055,1,il y a un problème de taille
155794,2144,31060,2,la couleur du produit ne me plaît pas
155805,1402,32701,3,Le produit ne convient pas
155822,360,30807,1,Le produit ne convient pas
155831,719,19073,4,il y a un problème de taille
155833,1801,31939,4,il y a un problème de taille
155834,720,27335,1,produit abimé
155836,502,86428,3,il y a un problème de taille
155861,1738,45271,2,il existe une différence entre la fiche produit et l’article livré
155902,632,17996,2,Le produit n’est pas à la hauteur de mes attentes
155909,1932,29815,3,la couleur du produit ne me plaît pas
155915,1838,29010,1,la couleur du produit ne me plaît pas
155927,645,56661,3,il y a un problème de taille
155942,1939,62278,3,produit abimé
155946,598,69545,1,produit abimé
155952,1355,69235,4,Le produit ne convient pas
155954,1514,24963,3,produit abimé
155966,832,73840,1,il existe une différence entre la fiche produit et l’article livré
155974,950,13616,1,produit abimé
155988,1156,33132,2,Le produit n’est pas à la hauteur de mes attentes
156005,1026,77447,2,la couleur du produit ne me plaît pas
156039,1716,42764,2,produit abimé
156049,284,77111,2,j ai finalement changé d’avis sur mes besoins
156059,647,37686,2,il y a un problème de taille
156059,282,37686,3,il y a un problème de taille
156059,1330,37686,5,produit abimé
156065,881,3619,2,la couleur du produit ne me plaît pas
156068,2026,95646,1,j ai finalement changé d’avis sur mes besoins
156078,1802,50611,1,la couleur du produit ne me plaît pas
156092,226,33997,5,produit abimé
156102,104,37964,4,produit abimé
156107,526,90366,4,la couleur du produit ne me plaît pas
156115,1999,62175,4,Le produit n’est pas à la hauteur de mes attentes
156137,416,19346,1,il y a un problème de taille
156148,646,94272,2,il y a un problème de taille
156150,1903,47736,3,la couleur du produit ne me plaît pas
156177,323,56780,5,Le produit n’est pas à la hauteur de mes attentes
156186,2190,60594,2,Le produit ne convient pas
156196,1584,96210,1,Le produit ne convient pas
156208,33,47347,2,la couleur du produit ne me plaît pas
156208,1268,47347,4,produit abimé
156232,993,20528,2,Le produit n’est pas à la hauteur de mes attentes
156247,1706,47119,3,j ai finalement changé d’avis sur mes besoins
156249,1934,61569,3,Le produit n’est pas à la hauteur de mes attentes
156251,1415,75575,1,la couleur du produit ne me plaît pas
156273,1594,35707,3,produit abimé
156276,958,78602,2,produit abimé
156302,475,47619,2,Le produit n’est pas à la hauteur de mes attentes
156305,1084,99136,3,j ai finalement changé d’avis sur mes besoins
156350,1542,89510,2,j ai finalement changé d’avis sur mes besoins
156380,139,4976,4,j ai finalement changé d’avis sur mes besoins
156389,664,88610,4,Le produit ne convient pas
156391,1528,84000,1,Le produit ne convient pas
156402,1702,81903,3,produit abimé
156476,1896,61278,2,Le produit ne convient pas
156486,1623,18880,1,Le produit n’est pas à la hauteur de mes attentes
156486,1470,18880,2,la couleur du produit ne me plaît pas
156489,1416,4306,4,j ai finalement changé d’avis sur mes besoins
156502,1435,82720,4,produit abimé
156508,925,59975,2,Le produit ne convient pas
156537,698,63864,1,Le produit ne convient pas
156538,1877,39121,1,il existe une différence entre la fiche produit et l’article livré
156541,780,50349,2,Le produit n’est pas à la hauteur de mes attentes
156542,1463,85565,1,Le produit ne convient pas
156543,230,44627,2,Le produit ne convient pas
156544,371,74409,2,il y a un problème de taille
156593,1548,21308,3,la couleur du produit ne me plaît pas
156623,346,58319,5,la couleur du produit ne me plaît pas
156631,1417,51615,2,produit abimé
156637,1231,13179,5,produit abimé
156652,871,95740,5,produit abimé
156655,970,332,1,il existe une différence entre la fiche produit et l’article livré
156660,1712,82889,2,il y a un problème de taille
156663,980,29110,3,j ai finalement changé d’avis sur mes besoins
156676,1063,73401,3,Le produit n’est pas à la hauteur de mes attentes
156677,774,44263,3,Le produit n’est pas à la hauteur de mes attentes
156681,332,29113,3,j ai finalement changé d’avis sur mes besoins
156686,513,87756,1,j ai finalement changé d’avis sur mes besoins
156701,490,67317,2,Le produit n’est pas à la hauteur de mes attentes
156708,1985,40858,1,Le produit ne convient pas
156765,37,37119,2,produit abimé
156772,507,55624,4,Le produit n’est pas à la hauteur de mes attentes
156779,24,32547,2,Le produit n’est pas à la hauteur de mes attentes
156784,860,46479,3,j ai finalement changé d’avis sur mes besoins
156791,1826,6172,1,il existe une différence entre la fiche produit et l’article livré
156821,328,97895,2,la couleur du produit ne me plaît pas
156833,2196,10667,2,produit abimé
156875,884,70553,4,j ai finalement changé d’avis sur mes besoins
156887,980,86776,3,Le produit n’est pas à la hauteur de mes attentes
156935,905,86329,1,Le produit ne convient pas
156936,1667,49167,3,il existe une différence entre la fiche produit et l’article livré
156937,1258,78684,3,Le produit ne convient pas
156942,348,76003,4,il y a un problème de taille
156962,971,93838,4,produit abimé
156999,1905,71553,2,Le produit n’est pas à la hauteur de mes attentes
157004,1806,1733,3,la couleur du produit ne me plaît pas
157011,1185,68642,3,Le produit ne convient pas
157016,976,18346,3,il existe une différence entre la fiche produit et l’article livré
157025,1779,27935,3,Le produit n’est pas à la hauteur de mes attentes
157034,31,5812,1,Le produit ne convient pas
157040,89,1354,4,il y a un problème de taille
157053,1336,81615,5,Le produit ne convient pas
157057,1810,41,1,il existe une différence entre la fiche produit et l’article livré
157058,1771,33828,3,il y a un problème de taille
157106,1592,22043,1,Le produit n’est pas à la hauteur de mes attentes
157109,2159,86321,1,Le produit ne convient pas
157113,1474,89916,2,il existe une différence entre la fiche produit et l’article livré
157120,158,15033,4,j ai finalement changé d’avis sur mes besoins
157125,1119,57408,2,il y a un problème de taille
157148,1748,10930,1,il existe une différence entre la fiche produit et l’article livré
157148,1080,10930,2,il y a un problème de taille
157154,122,38623,4,produit abimé
157159,1572,44941,1,produit abimé
157162,463,78643,3,j ai finalement changé d’avis sur mes besoins
