id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
44414,2457,1257,143823,4,2020-3-22,j aime pas trop,3
5770,89465,1507,143905,2,2020-7-7,flop,3
10125,77355,1872,143932,3,2021-12-15,tres bonne qualité,5
93547,64642,2181,143957,5,2020-1-11,je suis content,5
63130,98588,1549,143978,4,2021-6-21,je suis content,1
45089,52860,1452,143996,2,2020-2-26,j aime pas trop,5
2567,23909,1452,144000,5,2020-11-7,je suis deçu,1
78504,44444,1910,144031,2,2021-7-21,tres bonne qualité,3
9903,4088,1135,144086,1,2021-2-14,tres bonne qualité,4
42449,44496,1722,144113,2,2021-1-16,je vous le conseille le produit est magnifique,1
82867,4744,1881,144139,2,2021-10-26,top,3
5555,35147,1584,144207,1,2021-2-14,je suis contente,3
94619,2696,135,144228,3,2021-7-2,flop,3
38215,11077,1717,144247,4,2021-9-23,je vous le conseille le produit est magnifique,5
94244,10428,1000,144265,3,2020-10-5,tres bonne qualité,2
47346,89526,617,144381,1,2021-12-4,j adoooore ce produt,5
76160,76339,111,144403,1,2020-6-15,je suis deçu,1
65403,50543,1466,144463,5,2021-4-13,tres mauvaise qualité,5
2184,48493,328,144479,5,2021-7-25,tres mauvaise qualité,1
69074,94140,171,144489,1,2021-4-1,j aime pas trop,2
66023,38974,326,144491,1,2020-12-23,le produit n est pas original,2
60883,74249,964,144492,2,2021-7-20,j adoooore ce produt,5
79063,6331,279,144502,1,2021-8-23,je suis deçu,3
20469,79355,1655,144507,1,2021-2-5,le produit n est pas original,4
84743,17541,1673,144514,2,2020-3-25,top,1
56949,83650,1988,144680,2,2021-6-19,j adoooore ce produt,3
40468,51160,548,144759,2,2020-7-14,j adoooore ce produt,4
92516,33022,1999,144760,1,2020-3-20,le produit n est pas original,
9847,68083,841,144777,3,2021-3-4,je suis content,5
6599,38735,464,144780,4,2021-11-3,le produit n est pas original,5
74953,25486,977,144825,2,2020-1-11,tres mauvaise qualité,4
40622,87110,28,144838,2,2020-5-19,je suis deçu,1
49298,44469,1592,144839,3,2020-9-17,j aime pas trop,5
18347,83963,1986,144890,1,2021-3-11,j aime bien ,4
30691,43258,1211,144908,1,2020-3-2,flop,5
89024,21666,1425,144934,2,2020-9-5,je vous le conseille le produit est magnifique,5
9412,77244,1663,144993,1,2021-5-4,j aime bien ,1
91670,59875,331,144995,1,2021-9-1,j adoooore ce produt,1
27000,46560,1137,145022,4,2021-2-23,tres bonne qualité,1
93074,54872,245,145032,1,2020-3-4,j aime bien ,5
11693,58344,327,145078,1,2021-5-20,tres mauvaise qualité,2
82046,76933,780,145109,4,2020-6-28,top,5
39622,95226,973,145112,2,2021-2-21,je suis deçu,1
44303,37461,297,145129,1,2020-7-28,flop,3
73753,20802,2107,145138,1,2021-3-14,j aime bien ,2
65376,6615,610,145159,3,2020-11-13,j adoooore ce produt,1
65376,6615,2102,145159,4,2020-11-13,je suis deçu,5
88476,86028,1602,145199,3,2021-8-2,flop,3
65813,394,2000,145310,3,2020-1-2,j adoooore ce produt,3
11535,53365,879,145320,1,2021-7-13,flop,1
88894,45106,1572,145365,2,2020-9-4,tres bonne qualité,3
78566,33404,1632,145366,1,2021-7-15,je suis content,4
596,37525,1259,145367,2,2020-12-24,je suis contente,2
72348,79882,1737,145399,2,2020-2-17,flop,4
47407,69092,492,145402,3,2021-12-15,je vous le conseille le produit est magnifique,5
6254,44024,1548,145631,4,2021-8-6,je vous le conseille le produit est magnifique,2
61612,58186,1625,145634,2,2021-4-18,top,3
97871,87221,1781,145644,1,2020-5-27,top,3
80781,28973,825,145658,4,2021-3-20,je suis content,3
16990,47719,448,145689,4,2020-2-9,j aime pas trop,4
96990,93960,1299,145693,3,2021-6-20,le produit n est pas original,3
43889,63654,1817,145835,3,2021-8-9,j adoooore ce produt,1
79703,8854,2002,145850,2,2021-4-28,je suis deçu,3
22789,78223,1719,145856,3,2020-10-16,le produit n est pas original,3
28447,59434,1727,145861,2,2021-2-24,flop,5
28638,36006,1413,145887,2,2020-3-21,je suis deçu,1
46913,91353,1651,145889,5,2021-6-9,j aime bien ,5
70202,58529,1052,146003,5,2020-3-28,je suis contente,2
75016,6980,1552,146026,2,2020-4-10,flop,5
83768,38924,657,146045,4,2021-9-6,je suis deçu,2
66376,75922,8,146144,5,2021-12-17,le produit n est pas original,5
12735,7386,1923,146210,4,2020-10-5,le produit n est pas original,1
87193,5198,1992,146238,4,2021-9-14,flop,5
26584,34046,579,146239,2,2021-6-21,tres bonne qualité,2
73199,30624,1925,146247,2,2020-1-21,j aime pas trop,1
95677,24836,975,146320,1,2020-10-15,top,2
85129,65939,66,146359,1,2021-2-4,je suis deçu,4
80042,20573,1112,146455,2,2020-6-17,top,4
19024,86374,1301,146496,2,2021-9-27,j adoooore ce produt,5
53591,55506,1539,146578,1,2021-8-8,j aime pas trop,4
72349,65314,1792,146844,3,2021-3-3,tres mauvaise qualité,5
40407,27948,1906,146918,3,2020-8-20,le produit n est pas original,3
32599,84656,325,146960,1,2020-2-27,j aime pas trop,5
60203,92701,460,146967,2,2020-12-27,je vous le conseille le produit est magnifique,1
84890,59766,337,146997,2,2020-2-7,je suis contente,2
22941,67122,743,147026,1,2020-9-17,le produit n est pas original,3
22941,67122,1557,147026,4,2020-9-17,le produit n est pas original,5
2347,56609,1487,147045,2,2021-11-6,j adoooore ce produt,1
70122,38746,716,147090,1,2021-10-16,top,4
84941,94479,1470,147100,1,2020-9-15,je suis contente,1
84140,40853,888,147124,2,2020-12-11,je suis content,4
64862,67617,873,147132,1,2021-1-10,j adoooore ce produt,2
79930,81641,1082,147160,3,2021-5-15,j aime bien ,3
75050,31807,306,147171,3,2020-2-21,j aime bien ,5
42453,81322,601,147177,4,2021-2-5,top,1
96602,72849,826,147186,2,2020-12-5,je vous le conseille le produit est magnifique,3
78081,28825,231,147215,4,2020-10-2,j aime pas trop,2
80225,4947,1869,147267,4,2020-9-3,je suis deçu,4
45660,52956,242,147290,3,2020-7-7,je suis content,2
89364,41955,941,147291,1,2020-3-27,je suis deçu,2
27074,76378,297,147338,3,2021-9-5,je vous le conseille le produit est magnifique,4
28319,90636,1718,147403,4,2020-9-24,j adoooore ce produt,3
2049,54483,442,147429,3,2021-3-12,je suis deçu,2
50844,75179,1298,147444,4,2021-4-2,le produit n est pas original,5
13559,4825,765,147459,4,2020-12-11,je suis deçu,5
84399,92045,1000,147462,1,2020-9-6,j aime bien ,4
69156,40858,2142,147492,2,2020-2-27,top,2
88827,6696,1589,147565,4,2021-11-26,j aime pas trop,2
37617,69681,165,147675,3,2021-1-26,je suis deçu,3
80135,40107,1870,147685,1,2020-2-23,je suis deçu,5
6468,88193,1156,147848,3,2021-6-4,j adoooore ce produt,2
4762,97795,466,147850,2,2020-10-21,je suis contente,5
53753,76701,35,147852,2,2021-9-9,top,2
71157,67057,696,147906,1,2021-8-13,je suis content,1
45364,73777,822,147973,2,2021-2-24,j adoooore ce produt,3
80714,1435,338,148021,1,2021-5-23,je suis content,3
13931,58952,956,148105,1,2021-8-9,je suis deçu,4
76055,93236,1881,148121,2,2020-8-28,j adoooore ce produt,3
9517,10202,1226,148197,2,2021-3-17,je suis content,2
32314,40108,492,148209,1,2021-8-6,flop,4
37218,49641,1083,148214,5,2021-12-2,tres bonne qualité,3
97486,93056,1752,148220,1,2021-8-9,je vous le conseille le produit est magnifique,5
67006,10273,422,148239,1,2021-12-17,je suis deçu,5
54997,69127,1061,148438,2,2020-7-15,top,4
23971,49562,1464,148443,1,2020-6-25,le produit n est pas original,2
69340,51488,1053,148535,3,2021-5-15,je suis contente,1
82365,86125,1946,148572,1,2020-11-28,le produit n est pas original,1
70298,93441,350,148578,2,2021-6-12,tres bonne qualité,1
27763,55205,82,148652,4,2020-8-28,j adoooore ce produt,5
56110,36224,1419,148685,1,2021-5-18,flop,1
78090,78174,31,148729,4,2020-4-23,tres mauvaise qualité,5
66678,42435,1679,148734,1,2021-5-14,tres mauvaise qualité,2
29750,31767,562,148742,1,2021-1-15,tres bonne qualité,2
16468,57602,1167,148788,1,2021-2-1,je suis content,1
6081,19997,1939,148862,1,2020-3-18,je vous le conseille le produit est magnifique,1
13049,85370,201,149008,2,2021-5-28,je vous le conseille le produit est magnifique,4
1303,90848,226,149056,1,2021-4-5,j adoooore ce produt,3
1526,21214,1325,149078,4,2020-9-7,top,4
14267,72585,1976,149104,4,2021-5-21,j aime bien ,5
63053,49129,1463,149140,2,2020-12-11,top,4
42076,96551,1768,149178,1,2020-1-23,je vous le conseille le produit est magnifique,5
93003,11824,1954,149215,1,2020-2-18,j adoooore ce produt,1
53052,47479,207,149420,4,2021-6-28,tres bonne qualité,1
5378,29734,231,149451,4,2021-4-20,j adoooore ce produt,3
70825,54190,1652,149454,3,2020-6-18,j adoooore ce produt,2
87798,26511,27,149465,1,2021-11-22,je suis deçu,5
43084,22424,584,149569,1,2020-11-16,j aime pas trop,1
58808,51412,1141,149671,3,2020-5-9,je vous le conseille le produit est magnifique,3
19537,9619,106,149958,4,2021-2-7,j adoooore ce produt,5
89844,48905,502,149961,1,2021-3-24,flop,4
53952,91626,1320,149969,2,2021-7-21,top,5
74689,63251,1832,149976,4,2021-3-22,j aime pas trop,4
4407,98309,973,149986,2,2021-11-17,le produit n est pas original,5
28904,82743,1727,150074,3,2020-8-11,je vous le conseille le produit est magnifique,1
39520,10461,1192,150132,3,2020-3-19,je suis content,1
80361,63457,741,150151,4,2021-7-22,le produit n est pas original,3
7867,53789,2118,150209,2,2020-2-28,top,5
80041,43184,1546,150214,1,2021-2-25,tres bonne qualité,1
55356,84638,729,150233,5,2021-1-1,tres bonne qualité,5
58375,32293,888,150265,3,2020-8-21,tres mauvaise qualité,3
33022,30473,1046,150364,2,2021-9-9,je suis content,5
74297,83340,37,150377,2,2020-4-24,flop,2
10437,56529,2128,150541,1,2021-2-25,le produit n est pas original,3
51230,53979,2039,150581,3,2021-5-1,j adoooore ce produt,1
81249,90496,1902,150618,2,2021-7-13,j adoooore ce produt,5
30844,76071,1127,150624,3,2021-6-25,le produit n est pas original,1
278,63607,2104,150663,2,2021-11-16,je suis content,3
80835,61491,13,150711,1,2021-5-14,le produit n est pas original,1
90066,72431,949,150917,2,2021-7-19,je suis deçu,1
79179,19225,563,150937,2,2021-9-11,flop,5
88603,94017,1732,150955,2,2021-11-11,flop,1
25551,75636,2153,150982,3,2020-2-20,tres bonne qualité,4
84165,37175,1881,150993,2,2020-3-5,flop,5
4930,10240,1278,151095,4,2020-3-12,je suis content,1
24042,46021,1190,151128,3,2020-5-15,je vous le conseille le produit est magnifique,2
75052,70946,1926,151166,2,2021-4-5,tres bonne qualité,
83101,50354,535,151203,1,2020-6-20,flop,5
24293,73404,1248,151211,3,2021-12-15,le produit n est pas original,
34709,57308,1057,151243,1,2020-1-5,le produit n est pas original,4
12115,2019,1783,151292,3,2021-9-3,tres mauvaise qualité,5
78638,75528,1470,151316,5,2020-8-17,j aime pas trop,4
55982,18993,821,151325,1,2021-6-5,j aime bien ,2
82565,63513,472,151363,1,2020-3-20,top,1
8325,88382,9,151415,5,2021-5-13,je suis deçu,5
21626,8407,1377,151445,5,2020-7-25,le produit n est pas original,1
71976,49894,1601,151470,4,2020-2-9,je vous le conseille le produit est magnifique,5
11108,91749,514,151553,4,2020-5-15,tres mauvaise qualité,3
12283,17623,1854,151610,2,2020-5-17,le produit n est pas original,3
93343,12762,1788,151644,2,2021-1-2,tres mauvaise qualité,5
84835,75312,2162,151650,3,2020-8-14,je vous le conseille le produit est magnifique,1
11207,46322,1628,151666,1,2021-3-12,je vous le conseille le produit est magnifique,5
72322,48049,2027,151774,1,2021-8-24,le produit n est pas original,1
45572,67984,1927,151865,2,2021-5-1,tres mauvaise qualité,5
62736,54596,658,151961,3,2020-1-27,je suis content,1
29461,34143,1573,152056,2,2020-5-18,je suis contente,2
30757,84417,2088,152061,2,2020-7-6,j aime pas trop,4
96600,68836,1675,152076,4,2021-6-23,j aime bien ,5
23371,69492,302,152089,1,2021-12-9,j adoooore ce produt,1
11879,94401,1734,152149,2,2021-2-19,je suis contente,4
16151,7943,1783,152198,1,2020-1-9,je suis content,1
70358,88159,2099,152225,2,2021-1-17,je suis deçu,3
25511,99443,233,152309,2,2021-10-5,je vous le conseille le produit est magnifique,4
94837,6919,1935,152332,2,2020-12-6,je suis contente,5
64323,58390,453,152341,2,2020-10-15,tres mauvaise qualité,2
20357,6225,1116,152354,2,2020-5-26,flop,1
69976,74709,1990,152363,2,2021-8-5,tres mauvaise qualité,2
76519,50408,1791,152441,3,2020-11-27,top,4
10970,45668,1809,152496,2,2021-8-22,top,3
55553,58306,980,152513,3,2021-10-17,je suis deçu,1
48212,69623,1041,152536,2,2021-10-21,je suis content,3
28136,89571,1435,152569,1,2021-5-3,je vous le conseille le produit est magnifique,2
56606,4186,1854,152648,1,2020-9-28,top,1
40033,12158,1367,152713,1,2020-10-17,j adoooore ce produt,5
72711,75669,70,152751,5,2020-12-22,tres mauvaise qualité,5
45892,99049,195,152883,2,2021-10-28,je suis deçu,5
62377,73078,259,152886,2,2020-8-25,j aime pas trop,4
56069,39940,1329,152990,3,2020-7-14,j aime bien ,1
79534,51800,1189,153066,2,2020-9-8,le produit n est pas original,4
88487,80624,1851,153144,4,2020-2-23,je suis contente,2
55942,62711,1791,153259,2,2020-6-26,je suis content,5
19339,86377,1376,153264,1,2020-1-10,j aime pas trop,2
86201,21349,807,153349,1,2020-6-27,je vous le conseille le produit est magnifique,3
30349,58584,91,153386,1,2021-10-14,je suis contente,3
47876,91476,330,153441,1,2021-12-11,le produit n est pas original,2
27052,91593,2114,153465,1,2021-10-20,j adoooore ce produt,1
10791,20594,919,153516,1,2021-5-25,j aime pas trop,4
16879,19603,1583,153582,2,2021-7-26,le produit n est pas original,4
31753,82560,1619,153601,1,2020-10-14,tres mauvaise qualité,4
37732,58248,879,153648,2,2020-5-8,je suis content,5
78135,54422,1996,153665,1,2020-9-7,je suis content,1
83188,82249,1586,153696,2,2020-3-5,top,1
5293,30018,550,153753,4,2020-8-2,je suis content,4
44760,48893,511,153768,3,2020-4-25,tres bonne qualité,3
39470,78495,15,153770,5,2021-5-14,tres bonne qualité,4
2382,75201,559,153807,3,2020-5-2,tres mauvaise qualité,4
61822,27034,2179,153853,3,2020-3-7,j aime pas trop,4
66819,35861,1131,153905,1,2020-6-3,je suis content,1
84848,54044,1252,153920,4,2021-1-22,j adoooore ce produt,3
9616,19281,998,154013,1,2020-9-1,je suis contente,4
25657,81882,400,154102,2,2021-12-19,flop,3
40551,51957,1710,154131,5,2020-1-4,top,5
10534,40897,1059,154135,2,2020-3-24,j aime pas trop,3
4060,92081,401,154146,1,2021-3-7,tres bonne qualité,3
16225,26058,1051,154176,2,2020-4-26,tres bonne qualité,5
87528,34282,858,154192,1,2020-12-3,j adoooore ce produt,5
8593,2367,1923,154219,2,2020-8-10,je suis contente,4
61097,55350,1683,154223,4,2021-10-26,je suis contente,2
4557,13668,683,154230,3,2021-12-28,je vous le conseille le produit est magnifique,3
97783,47060,1452,154236,3,2020-2-9,je suis content,5
3575,6774,896,154245,1,2020-6-11,je suis contente,1
3575,6774,1914,154245,3,2020-6-11,je vous le conseille le produit est magnifique,2
86228,81231,1028,154327,5,2021-11-4,tres bonne qualité,2
66862,94048,1612,154473,1,2021-10-26,flop,5
48656,18547,37,154510,4,2021-1-5,je suis deçu,3
25917,1038,908,154546,1,2021-11-25,tres mauvaise qualité,5
68048,41584,1327,154589,1,2021-12-26,je suis content,4
43030,51720,1341,154597,2,2020-6-15,le produit n est pas original,1
6857,40458,1090,154600,1,2020-12-26,le produit n est pas original,3
37904,89818,1852,154661,2,2020-11-14,le produit n est pas original,2
4321,93178,98,154866,1,2020-2-10,je suis contente,4
46920,17938,1117,154942,2,2021-8-13,j aime pas trop,3
63385,95569,662,155005,3,2021-10-11,je vous le conseille le produit est magnifique,5
22009,67115,857,155092,4,2020-4-28,flop,5
53219,12800,1556,155110,1,2021-6-28,top,3
32580,95112,1756,155224,3,2020-11-27,tres mauvaise qualité,3
21652,91647,480,155265,2,2020-11-25,flop,3
34224,99877,234,155343,2,2020-12-1,j aime pas trop,5
39217,59184,61,155423,4,2020-9-22,je vous le conseille le produit est magnifique,3
80919,29933,906,155432,2,2020-6-9,top,4
19704,13704,662,155452,1,2020-2-13,je suis content,3
90347,59137,51,155468,2,2021-11-2,je suis contente,4
88124,96522,1075,155480,1,2021-11-5,tres mauvaise qualité,2
55677,53190,621,155500,4,2020-6-11,j adoooore ce produt,5
75055,13246,128,155502,2,2021-2-7,je vous le conseille le produit est magnifique,1
608,48184,5,155557,3,2020-11-20,je vous le conseille le produit est magnifique,2
49985,52998,472,155563,1,2021-5-21,tres mauvaise qualité,1
44426,51646,1058,155573,1,2021-4-11,j aime bien ,5
25440,7167,1579,155692,2,2020-12-9,flop,4
82172,22775,1212,155789,2,2021-8-23,je vous le conseille le produit est magnifique,2
82172,22775,127,155789,5,2021-8-23,je suis deçu,5
62437,69169,526,155829,1,2021-2-22,flop,2
76058,42488,1746,155889,4,2021-12-12,le produit n est pas original,1
88751,74770,1606,155896,1,2021-5-17,top,1
7975,89815,1854,156080,2,2021-7-7,tres mauvaise qualité,3
18543,65431,91,156093,5,2020-2-17,flop,2
38962,84407,1398,156128,3,2021-5-14,flop,1
85752,94272,646,156148,2,2021-5-22,j adoooore ce produt,3
71905,11094,1609,156159,4,2020-11-4,j aime pas trop,1
24192,47347,33,156208,2,2020-4-10,je vous le conseille le produit est magnifique,1
65062,82918,321,156220,4,2021-4-9,j aime bien ,5
43891,48466,669,156239,2,2020-12-16,je suis deçu,1
57677,29351,603,156354,1,2020-12-13,je vous le conseille le produit est magnifique,3
19054,84000,800,156391,3,2021-1-21,j aime pas trop,4
15317,5387,1052,156552,5,2021-8-27,j aime pas trop,2
59354,78010,202,156596,2,2020-3-11,je suis deçu,2
61637,78180,1840,156710,4,2020-10-15,flop,4
6943,42151,363,156877,2,2020-11-22,tres bonne qualité,5
69433,69233,52,156889,1,2021-8-1,top,3
27736,48204,2102,156920,5,2020-5-4,flop,2
81558,89222,870,156939,1,2020-3-22,je suis contente,1
21492,36735,1167,156970,1,2020-9-19,tres bonne qualité,1
63894,43655,1845,156990,4,2020-3-27,le produit n est pas original,5
73912,90247,268,157003,2,2020-7-23,tres mauvaise qualité,5
32650,35841,971,157015,2,2021-2-23,je suis content,5
8979,68940,1325,157041,4,2021-1-21,tres bonne qualité,2
22962,85681,1619,157135,2,2020-3-2,j aime pas trop,5
22483,76099,2134,157142,1,2020-12-11,je suis deçu,2
64977,32806,291,157173,1,2020-1-15,flop,4
80437,82714,427,157221,3,2020-11-5,je suis contente,2
4573,21542,363,157258,1,2020-10-10,le produit n est pas original,1
71485,92957,1077,157371,4,2021-9-11,je vous le conseille le produit est magnifique,3
90160,72559,1707,157391,2,2020-1-2,j aime pas trop,
2092,61760,774,157394,4,2021-1-1,je suis content,5
40198,10953,750,157433,1,2020-4-20,je suis content,5
34522,46526,1961,157446,1,2021-3-4,top,4
80893,30011,1742,157583,5,2021-12-23,flop,3
55892,88829,1019,157605,1,2020-7-14,je vous le conseille le produit est magnifique,4
34916,6285,778,157610,2,2021-11-5,j aime pas trop,2
26061,18088,1208,157631,4,2020-4-27,le produit n est pas original,4
50973,37331,1214,157737,5,2020-7-10,j aime bien ,3
32895,93888,1530,157765,3,2020-6-22,j adoooore ce produt,5
76520,31031,254,157808,1,2020-2-24,top,1
21576,68497,431,157809,2,2020-2-6,je suis content,3
50451,56713,1040,157814,4,2020-1-19,tres bonne qualité,1
