id_livraison,id_commande,date_exp
103331,23613,2020-3-21
103332,4042,2020-1-22
103333,55350,2020-12-7
103334,6953,2020-8-23
103335,13501,2021-2-10
103336,18362,2021-10-28
103337,93524,2020-11-12
103338,97285,2021-5-7
103339,8937,2021-9-27
103340,52335,2020-11-1
103341,45203,2021-4-20
103342,85798,2020-12-16
103343,21744,2020-12-7
103344,61132,2021-6-1
103345,17892,2021-9-26
103346,15563,2020-9-22
103347,9366,2021-3-27
103348,7532,2021-8-23
103349,51631,2021-2-21
103350,94522,2020-1-12
103351,49321,2021-7-3
103352,48255,2020-2-8
103353,78290,2020-5-15
103354,60785,2021-1-11
103355,48560,2020-6-25
103356,5384,2020-12-19
103357,31024,2021-12-16
103358,85546,2021-8-18
103359,91576,2021-2-7
103360,93744,2021-6-13
103361,44242,2020-9-20
103362,33146,2020-9-22
103363,66248,2020-11-9
103364,96138,2021-5-23
103365,70118,2021-6-12
103366,80715,2021-8-3
103367,29541,2021-2-13
103368,63615,2020-7-9
103369,38050,2021-2-14
103370,16899,2020-5-6
103371,5741,2021-5-8
103372,12237,2021-7-9
103373,80560,2020-11-27
103374,62610,2021-2-13
103375,97898,2020-1-15
103376,10447,2020-5-26
103377,7841,2021-8-26
103378,55352,2021-3-12
103379,23416,2020-8-9
103380,19509,2020-11-3
103381,7477,2020-10-6
103382,10353,2020-1-16
103383,87181,2021-6-5
103384,36948,2020-3-21
103385,82243,2021-5-1
103386,64816,2021-4-21
103387,37528,2021-3-4
103388,43981,2020-4-17
103389,91410,2020-10-26
103390,40750,2020-1-28
103391,63395,2020-2-7
103392,34280,2020-3-24
103393,33525,2021-9-25
103394,69468,2021-10-9
103395,29362,2020-3-20
103396,18432,2021-8-26
103397,95232,2021-11-5
103398,56047,2020-4-16
103399,14344,2021-5-15
103400,94556,2021-9-13
103401,99342,2021-1-12
103402,24569,2021-7-11
103403,35556,2020-3-22
103404,10273,2020-10-3
103405,81866,2021-8-16
103406,36695,2020-12-20
103407,22764,2020-10-6
103408,20585,2021-3-1
103409,36728,2020-7-7
103410,12710,2021-5-7
103411,30597,2020-3-17
103412,44934,2021-3-21
103413,27644,2020-10-17
103414,77305,2021-10-13
103415,35865,2021-1-18
103416,44030,2020-10-22
103417,51486,2020-2-11
103418,70889,2021-12-16
103419,66715,2020-5-13
103420,51515,2020-9-7
103421,8570,2020-4-8
103422,8986,2020-3-13
103423,50496,2021-8-15
103424,10856,2021-2-8
103425,10752,2020-8-21
103426,33831,2020-8-8
103427,48683,2021-12-8
103428,54659,2021-3-11
103429,20649,2020-12-12
103430,3291,2020-1-25
103431,94272,2021-8-18
103432,1550,2020-10-15
103433,12495,2020-5-25
103434,96957,2020-9-10
103435,67750,2020-5-23
103436,65026,2020-7-6
103437,77238,2020-1-15
103438,39721,2021-12-5
103439,93001,2021-1-10
103440,72446,2021-3-19
103441,6334,2021-7-4
103442,30033,2021-2-11
103443,61403,2020-8-5
103444,81527,2020-4-18
103445,78851,2021-1-1
103446,23458,2021-3-27
103447,23509,2021-1-16
103448,50207,2021-4-17
103449,20302,2021-2-9
103450,61339,2021-9-6
103451,50226,2020-12-3
103452,41006,2020-4-3
103453,11789,2020-5-1
103454,29400,2021-4-24
103455,98145,2021-7-16
103456,40198,2021-1-3
103457,23109,2020-5-17
103458,92108,2020-11-23
103459,56736,2020-12-28
103460,72897,2020-6-24
103461,27003,2021-6-11
103462,84157,2020-10-8
103463,74866,2020-9-10
103464,73606,2020-9-6
103465,93231,2021-6-18
103466,11368,2021-1-8
103467,49351,2021-7-28
103468,35649,2021-2-1
103469,50477,2021-12-25
103470,29636,2020-11-1
103471,82467,2021-12-24
103472,8053,2021-12-3
103473,31091,2020-6-19
103474,67014,2020-5-7
103475,33021,2020-3-4
103476,15295,2021-9-23
103477,52079,2021-3-21
103478,45673,2021-10-16
103479,76078,2021-5-5
103480,86476,2021-11-21
103481,33248,2020-5-21
103482,5717,2020-12-14
103483,77306,2021-7-26
103484,23052,2021-3-7
103485,3153,2021-4-9
103486,21177,2021-4-25
103487,30529,2020-8-17
103488,72331,2021-10-12
103489,2315,2021-3-17
103490,4736,2020-6-15
103491,53860,2021-2-17
103492,1201,2020-5-21
103493,92750,2020-9-7
103494,56291,2020-3-8
103495,82761,2020-10-23
103496,19649,2021-1-1
103497,67654,2020-4-20
103498,25976,2020-1-24
103499,47414,2020-8-7
103500,85411,2021-12-23
103501,1887,2021-5-23
103502,94254,2020-7-1
103503,60417,2021-10-27
103504,60654,2021-7-27
103505,21197,2021-9-28
103506,52278,2021-2-24
103507,9621,2021-3-28
103508,89171,2021-7-5
103509,37512,2021-12-8
103510,43053,2020-10-21
103511,50999,2021-5-16
103512,37986,2020-12-17
103513,63911,2020-3-10
103514,6909,2020-7-13
103515,81077,2020-9-21
103516,19200,2021-10-15
103517,21240,2021-11-26
103518,47679,2021-6-15
103519,81049,2020-12-2
103520,62809,2020-2-10
103521,13468,2020-5-13
103522,55113,2021-8-21
103523,15885,2021-11-8
103524,86815,2020-2-2
103525,66387,2020-6-15
103526,7384,2021-1-10
103527,58740,2020-2-15
103528,54911,2021-6-6
103529,45515,2021-2-9
103530,65857,2020-8-16
103531,77094,2021-11-17
103532,79130,2021-2-2
103533,37864,2021-12-5
103534,46789,2021-10-17
103535,34701,2020-10-21
103536,70592,2020-7-14
103537,14040,2021-1-14
103538,2132,2020-12-24
103539,49944,2021-2-4
103540,82079,2020-1-3
103541,40114,2020-12-23
103542,25646,2020-9-13
103543,27345,2021-4-14
103544,73477,2021-2-8
103545,73506,2020-1-21
103546,12519,2020-5-11
103547,3722,2020-3-6
103548,63528,2020-1-14
103549,95506,2021-4-4
103550,20419,2020-1-12
103551,86687,2020-12-27
103552,40435,2020-8-12
103553,46716,2021-7-23
103554,56110,2021-10-2
103555,29126,2021-4-15
103556,76210,2021-1-6
103557,48346,2021-1-13
103558,17972,2021-10-14
103559,42007,2020-9-10
103560,22606,2021-12-15
103561,89566,2020-5-27
103562,74440,2020-9-17
103563,95342,2020-5-2
103564,84519,2020-8-6
103565,43135,2020-2-4
103566,69551,2020-5-25
103567,20894,2021-9-8
103568,57067,2021-5-20
103569,74803,2021-4-3
103570,39614,2021-9-17
103571,32112,2021-9-12
103572,84650,2021-1-28
103573,52777,2021-4-23
103574,81818,2021-12-18
103575,51805,2020-9-10
103576,75607,2020-8-5
103577,67952,2020-10-3
103578,70921,2021-1-18
103579,95307,2021-1-23
103580,11324,2020-7-18
103581,27367,2020-9-19
103582,22539,2020-9-26
103583,7004,2020-8-27
103584,22160,2020-8-4
103585,86178,2021-2-3
103586,32753,2020-1-7
103587,16456,2020-3-6
103588,34007,2021-9-25
103589,47091,2020-11-9
103590,86011,2021-9-19
103591,59227,2021-2-2
103592,41728,2021-2-10
103593,34241,2020-3-11
103594,96194,2021-9-9
103595,5139,2021-10-22
103596,15534,2020-5-6
103597,65879,2020-3-27
103598,63767,2020-4-15
103599,63589,2020-3-21
103600,21667,2021-8-22
103601,19618,2021-8-1
103602,88373,2021-9-14
103603,12460,2021-1-27
103604,58218,2021-4-12
103605,48459,2021-3-10
103606,52750,2021-4-27
103607,7745,2021-6-3
103608,90303,2021-4-19
103609,51313,2020-9-19
103610,47601,2020-3-12
103611,95284,2020-5-15
103612,71736,2020-9-1
103613,92029,2021-8-25
103614,9356,2020-6-19
103615,76649,2021-6-21
103616,40079,2020-12-13
103617,10498,2020-3-13
103618,1556,2021-5-13
103619,95456,2020-8-10
103620,93001,2021-5-14
103621,60280,2021-8-5
103622,67390,2021-4-21
103623,26210,2020-8-5
103624,60337,2021-5-4
103625,73614,2020-1-28
103626,2080,2021-6-4
103627,94517,2020-3-22
103628,36334,2021-9-4
103629,11956,2021-9-2
103630,93747,2020-4-16
103631,84877,2021-5-6
103632,30735,2020-3-22
103633,78550,2020-10-18
103634,61955,2020-3-5
103635,93601,2020-11-20
103636,21550,2020-9-1
103637,2554,2020-7-2
103638,52975,2021-12-7
103639,17505,2021-10-17
103640,74527,2021-12-9
103641,52896,2021-9-6
103642,85854,2021-5-13
103643,36901,2021-2-7
103644,48329,2020-6-28
103645,37572,2020-8-9
103646,40793,2021-11-22
103647,89343,2020-2-15
103648,25579,2021-9-14
103649,30466,2020-1-14
103650,95282,2020-8-18
103651,4027,2020-9-3
103652,35480,2021-5-5
103653,88881,2021-4-26
103654,84378,2020-1-18
103655,37049,2021-3-8
103656,51239,2020-3-2
103657,25922,2021-1-25
103658,42855,2020-10-1
103659,58532,2020-3-27
103660,50728,2020-11-28
103661,61988,2021-5-22
103662,24300,2021-11-11
103663,98712,2021-6-8
103664,64339,2020-2-17
103665,95925,2021-10-12
103666,69898,2021-8-23
103667,42169,2021-9-4
103668,22463,2021-2-22
103669,40459,2020-9-3
103670,10996,2021-3-6
103671,53776,2021-6-5
103672,44291,2020-6-25
103673,13842,2020-5-1
103674,75767,2020-6-14
103675,45049,2021-8-27
103676,87237,2021-9-27
103677,44374,2021-1-22
103678,67891,2020-6-10
103679,28836,2020-12-26
103680,95049,2021-3-13
103681,67015,2021-10-9
103682,4446,2021-4-10
103683,57886,2021-11-11
103684,76471,2020-12-13
103685,13233,2020-4-9
103686,47118,2021-9-26
103687,34494,2021-4-19
103688,91489,2021-6-24
103689,46712,2020-10-26
103690,43193,2020-2-19
103691,21135,2020-12-14
103692,11437,2021-10-18
103693,51939,2021-9-24
103694,46171,2021-6-25
103695,15704,2021-7-19
103696,33918,2020-12-16
103697,18067,2020-8-22
103698,98753,2021-5-23
103699,47961,2021-1-9
103700,34953,2020-1-22
103701,31849,2020-6-22
103702,31399,2021-5-5
103703,92603,2020-12-19
103704,3120,2021-4-26
103705,71262,2020-8-26
103706,41608,2020-12-18
103707,67292,2021-7-5
103708,21503,2021-4-11
103709,86282,2021-6-14
103710,32141,2021-10-7
103711,18453,2020-2-27
103712,96630,2020-7-23
103713,3204,2020-12-10
103714,6919,2020-1-28
103715,78644,2020-7-1
103716,70105,2020-7-25
103717,59933,2020-5-10
103718,26573,2021-11-14
103719,71516,2020-9-3
103720,53801,2020-1-12
103721,35589,2020-12-6
103722,47286,2020-9-22
103723,95559,2020-1-10
103724,7061,2021-6-10
103725,84902,2020-6-6
103726,10047,2020-12-8
103727,55879,2020-12-21
103728,97192,2020-5-6
103729,1413,2021-11-3
103730,38682,2021-7-1
103731,5403,2020-1-20
103732,46066,2021-8-6
103733,57379,2021-6-6
103734,60956,2021-10-17
103735,36235,2021-8-4
103736,67092,2020-10-2
103737,26194,2020-2-21
103738,46899,2020-6-20
103739,39135,2021-12-18
103740,69340,2020-12-6
103741,2365,2020-6-2
103742,61016,2021-12-14
103743,63834,2020-3-21
103744,9009,2020-4-20
103745,54038,2021-10-26
103746,88312,2021-4-7
103747,29518,2021-10-17
103748,65971,2021-8-2
103749,52065,2020-5-20
103750,30614,2020-11-20
103751,62590,2020-2-13
103752,29688,2021-11-24
103753,71604,2021-12-28
103754,67985,2020-3-10
103755,26659,2020-5-15
103756,11256,2021-2-11
103757,12254,2020-1-6
103758,94113,2021-9-2
103759,286,2021-10-3
103760,18218,2021-7-13
103761,7726,2020-1-19
103762,88710,2021-9-23
103763,71421,2021-3-18
103764,3195,2021-7-22
103765,73874,2020-8-28
103766,99701,2021-2-6
103767,10425,2021-5-23
103768,17485,2020-5-17
103769,89758,2021-1-7
103770,79073,2020-12-27
103771,72342,2021-10-8
103772,17161,2021-9-14
103773,6633,2020-9-28
103774,26048,2021-8-14
103775,91515,2021-2-6
103776,65713,2021-3-18
103777,91638,2021-6-18
103778,90719,2021-5-8
103779,91321,2021-1-1
103780,4319,2021-8-2
103781,14840,2021-9-22
103782,45732,2020-4-17
103783,13648,2020-10-20
103784,38443,2021-1-11
103785,19267,2021-10-7
103786,56496,2021-2-19
103787,48426,2021-6-20
103788,5660,2020-2-18
103789,9201,2020-9-28
103790,15029,2020-12-14
103791,8286,2021-7-5
103792,47804,2020-11-5
103793,88914,2021-6-24
103794,58223,2021-1-16
103795,38623,2020-3-6
103796,39806,2021-5-25
103797,51352,2020-8-5
103798,24211,2021-2-10
103799,77929,2021-8-5
103800,1293,2021-12-18
103801,50806,2021-11-3
103802,28142,2021-1-1
103803,2172,2020-8-17
103804,63007,2020-8-17
103805,12005,2021-2-26
103806,19374,2020-9-27
103807,89790,2021-6-7
103808,70206,2021-2-25
103809,76854,2020-12-23
103810,45063,2020-2-18
103811,5843,2021-11-4
103812,45157,2021-10-14
103813,77983,2021-5-6
103814,5153,2020-2-12
103815,43293,2020-12-14
103816,99095,2020-7-26
103817,94931,2020-6-10
103818,47217,2020-10-21
103819,96729,2021-10-15
103820,74050,2021-6-4
103821,55141,2021-11-6
103822,97290,2021-10-14
103823,64881,2021-4-17
103824,63556,2021-12-15
103825,29199,2021-6-8
103826,99731,2021-1-9
103827,79425,2020-4-20
103828,5443,2020-9-22
103829,68623,2021-6-26
103830,79305,2021-3-20
103831,22957,2021-10-5
103832,36527,2021-11-27
103833,16802,2020-3-15
103834,25199,2021-6-4
103835,91348,2021-12-19
103836,69771,2021-11-17
103837,64806,2020-2-18
103838,87939,2021-8-1
103839,22587,2020-9-9
103840,91688,2020-8-22
103841,90884,2020-4-3
103842,14072,2021-9-21
103843,37632,2021-3-13
103844,48963,2021-3-26
103845,8814,2020-9-15
103846,6849,2021-2-21
103847,77073,2021-6-9
103848,10265,2020-6-9
103849,39781,2020-6-22
103850,89130,2020-3-26
103851,90826,2020-12-12
103852,61047,2020-3-10
103853,31776,2020-7-2
103854,55281,2020-10-27
103855,20895,2020-10-20
103856,91459,2021-9-5
103857,11878,2020-2-26
103858,47558,2020-8-17
103859,15873,2021-7-26
103860,86456,2020-11-19
103861,95002,2020-10-26
103862,22832,2021-12-25
103863,72920,2020-5-13
103864,7484,2020-2-2
103865,65134,2021-10-23
103866,96982,2021-2-3
103867,12915,2020-9-9
103868,98917,2020-12-5
103869,68175,2021-5-12
103870,22259,2020-5-19
103871,82959,2021-12-19
103872,61213,2020-4-8
103873,33605,2021-2-5
103874,57742,2021-4-12
103875,20914,2020-5-15
103876,55988,2021-4-26
103877,9535,2021-12-24
103878,54410,2020-7-2
103879,11717,2020-4-14
103880,69467,2021-2-7
103881,4837,2020-4-2
103882,66764,2020-12-20
103883,44244,2021-3-15
103884,54388,2020-7-13
103885,23660,2021-9-5
103886,81712,2020-1-11
103887,67125,2021-4-19
103888,72236,2020-10-9
103889,19322,2021-3-12
103890,97764,2020-3-3
103891,21938,2021-11-10
103892,75983,2021-9-22
103893,31445,2020-1-28
103894,31351,2020-11-22
103895,11938,2020-8-8
103896,74860,2021-2-19
103897,75402,2021-10-1
103898,95169,2021-5-20
103899,77440,2020-2-13
103900,74843,2020-10-13
103901,99984,2020-2-25
103902,79940,2020-10-15
103903,55631,2020-11-8
103904,2530,2020-8-24
103905,26785,2021-12-18
103906,91154,2021-5-1
103907,16565,2021-3-6
103908,67676,2021-2-28
103909,74515,2020-5-18
103910,45763,2020-9-21
103911,23814,2021-5-12
103912,30116,2020-10-26
103913,62640,2021-11-16
103914,68500,2020-12-13
103915,63200,2021-2-4
103916,80068,2020-11-15
103917,99833,2021-5-3
103918,35781,2021-8-8
103919,58063,2021-3-6
103920,42981,2021-11-27
103921,38155,2020-6-9
103922,16684,2020-7-23
103923,6196,2020-5-3
103924,21280,2020-3-6
103925,55778,2021-4-8
103926,8989,2021-2-21
103927,60177,2021-9-12
103928,80776,2021-1-26
103929,84839,2020-7-20
103930,6384,2021-7-20
103931,53619,2020-9-10
103932,88209,2021-9-7
103933,76497,2021-12-9
103934,62753,2021-11-13
103935,53049,2020-2-11
103936,77343,2021-8-24
103937,10294,2020-6-22
103938,24819,2020-3-10
103939,45888,2020-4-6
103940,27328,2021-9-28
103941,75405,2021-7-4
103942,31308,2020-3-23
103943,21015,2020-11-2
103944,95912,2020-1-2
103945,76400,2021-8-21
103946,94480,2021-3-24
103947,35567,2021-7-15
103948,5993,2021-9-11
103949,39136,2021-7-10
103950,64859,2020-1-2
103951,13706,2021-6-21
103952,87425,2020-4-20
103953,60702,2020-7-26
103954,35877,2021-8-26
103955,21276,2020-3-11
103956,9562,2020-9-9
103957,90411,2020-3-8
103958,4189,2020-3-23
103959,23981,2020-1-10
103960,42649,2020-4-11
103961,41447,2020-8-4
103962,46890,2020-1-13
103963,64298,2020-7-27
103964,12554,2020-9-19
103965,19144,2020-7-23
103966,68989,2021-8-4
103967,4640,2020-6-19
103968,95205,2020-1-23
103969,95346,2020-7-8
103970,41210,2020-1-27
103971,56585,2021-6-6
103972,70539,2021-6-4
103973,10342,2021-2-10
103974,29026,2021-12-6
103975,53146,2021-5-10
103976,95892,2021-12-18
103977,45314,2020-1-19
103978,38491,2020-1-9
103979,94517,2020-2-20
103980,88926,2021-5-8
103981,27624,2020-9-11
103982,93240,2021-3-9
103983,7053,2020-4-6
103984,971,2021-1-4
103985,53560,2021-2-4
103986,84233,2021-4-25
103987,9280,2020-2-8
103988,89252,2021-6-9
103989,50943,2021-7-26
103990,7832,2021-5-25
103991,79203,2020-10-8
103992,49908,2021-1-13
103993,42016,2020-2-18
103994,18973,2021-9-26
103995,76056,2021-8-16
103996,80470,2020-8-20
103997,75500,2021-12-3
103998,28449,2021-3-10
103999,62678,2020-4-12
104000,24841,2021-8-3
104001,65128,2021-10-1
104002,98283,2020-11-2
104003,48415,2020-9-26
104004,48143,2020-2-25
104005,13267,2020-6-4
104006,36555,2021-1-19
104007,31699,2020-7-27
104008,66140,2020-12-16
104009,88253,2020-9-14
104010,91109,2020-3-9
104011,89952,2021-6-18
104012,72080,2021-3-4
104013,48506,2020-5-26
104014,29764,2020-2-12
104015,53584,2020-2-22
104016,22072,2020-5-11
104017,15376,2020-1-21
104018,67222,2020-1-21
104019,30309,2021-12-9
104020,82345,2020-9-6
104021,76975,2021-7-5
104022,92380,2021-5-15
104023,55582,2021-1-5
104024,19230,2021-11-10
104025,80235,2021-6-19
104026,79832,2020-2-16
104027,38451,2020-2-1
104028,1249,2020-8-12
104029,71153,2021-1-18
104030,49446,2020-5-10
104031,89864,2020-3-18
104032,69541,2020-10-1
104033,16368,2021-8-21
104034,66062,2021-10-25
104035,87337,2020-10-3
104036,86661,2020-2-18
104037,40208,2021-8-1
104038,89913,2020-1-2
104039,88687,2020-9-14
104040,67398,2021-8-3
104041,26029,2020-10-28
104042,93104,2021-3-10
104043,34380,2021-8-11
104044,43670,2021-1-19
104045,43987,2020-8-9
104046,9576,2021-7-2
104047,9244,2021-4-4
104048,67617,2020-2-16
104049,8140,2021-12-8
104050,42722,2020-7-10
104051,34668,2020-2-10
104052,35604,2021-4-9
104053,50404,2021-7-13
104054,79828,2020-11-1
104055,94692,2021-7-18
104056,68901,2021-9-1
104057,44904,2020-1-28
104058,4251,2020-12-18
104059,73524,2021-4-6
104060,36374,2020-8-28
104061,47120,2020-11-27
104062,92673,2020-4-7
104063,99625,2020-2-24
104064,67072,2020-11-18
104065,96151,2021-11-5
104066,40200,2021-8-20
104067,25011,2021-11-28
104068,9504,2020-9-24
104069,94740,2021-7-9
104070,40924,2020-11-28
104071,61911,2020-11-12
104072,81016,2021-9-13
104073,21570,2021-8-21
104074,18113,2020-3-2
104075,78780,2020-7-16
104076,25296,2020-11-22
104077,1436,2021-10-24
104078,27599,2020-3-13
104079,13077,2021-6-21
104080,29984,2021-8-4
104081,18068,2021-6-20
104082,52202,2020-6-12
104083,85270,2021-5-7
104084,70312,2020-8-12
104085,60593,2020-3-25
104086,81260,2020-7-25
104087,11711,2021-3-24
104088,91132,2020-4-4
104089,74105,2020-8-9
104090,8112,2021-1-24
104091,77269,2021-2-18
104092,62876,2020-6-27
104093,77509,2021-8-19
104094,6896,2020-7-15
104095,44762,2020-12-9
104096,54786,2021-4-23
104097,37415,2020-2-27
104098,63310,2021-9-28
104099,97784,2020-10-6
104100,65721,2021-5-22
104101,7744,2021-9-28
104102,68338,2020-5-28
104103,7432,2020-7-12
104104,45623,2020-12-8
104105,59332,2020-7-18
104106,70298,2021-12-10
104107,37113,2021-12-2
104108,97315,2021-2-9
104109,58025,2020-6-11
104110,70366,2020-2-15
104111,99598,2021-1-25
104112,59341,2020-3-11
104113,49797,2021-12-19
104114,28001,2020-8-9
104115,46269,2020-11-19
104116,76339,2020-1-1
104117,23846,2021-9-8
104118,5322,2021-1-8
104119,45866,2020-7-13
104120,259,2020-9-27
104121,41943,2020-8-21
104122,26535,2021-11-18
104123,78663,2021-1-9
104124,89637,2020-12-4
104125,86346,2021-7-22
104126,62635,2021-11-16
104127,33166,2020-1-23
104128,74612,2021-5-5
104129,15522,2021-12-1
104130,60729,2020-7-6
104131,92817,2020-7-21
104132,9086,2020-3-6
104133,97679,2021-2-28
104134,75882,2021-11-26
104135,61019,2021-2-28
104136,33756,2020-7-22
104137,99951,2020-12-6
104138,60529,2020-6-3
104139,41773,2021-1-9
104140,77229,2021-5-6
104141,95863,2021-3-4
104142,87688,2020-1-4
104143,28874,2020-8-12
104144,68232,2021-10-28
104145,95873,2020-1-6
104146,60629,2020-12-19
104147,47196,2021-3-8
104148,45942,2020-7-17
104149,81650,2020-9-15
104150,2556,2020-1-18
104151,58873,2021-8-26
104152,50588,2021-4-9
104153,86010,2020-5-22
104154,74115,2021-6-17
104155,2372,2020-5-9
104156,72356,2020-4-1
104157,61749,2020-5-23
104158,82745,2020-1-9
104159,67665,2020-4-8
104160,61376,2021-11-26
104161,37375,2020-2-14
104162,81745,2020-1-21
104163,73450,2021-10-25
104164,98913,2021-6-14
104165,42702,2020-7-24
104166,63397,2020-10-1
104167,41644,2021-8-9
104168,44460,2020-2-19
104169,32948,2020-7-24
104170,15977,2021-4-20
104171,36587,2020-9-7
104172,78083,2020-3-25
104173,44149,2020-10-10
104174,4386,2020-2-12
104175,44029,2020-3-1
104176,36573,2020-5-13
104177,46601,2020-8-13
104178,73775,2021-3-17
104179,3675,2020-4-16
104180,48502,2021-9-22
104181,71394,2021-1-28
104182,9143,2021-7-8
104183,98114,2020-9-4
104184,80225,2020-6-16
104185,71677,2020-11-23
104186,79400,2020-11-19
104187,51917,2021-9-7
104188,81688,2021-9-5
104189,53529,2020-12-13
104190,94371,2021-8-5
104191,43669,2021-3-26
104192,19257,2020-9-7
104193,55586,2021-1-27
104194,39615,2020-6-28
104195,98898,2020-3-8
104196,21881,2021-6-10
104197,43373,2020-6-21
104198,63150,2021-7-16
104199,9078,2021-8-19
104200,81916,2020-1-1
104201,46097,2020-7-20
104202,94614,2021-7-15
104203,91164,2021-1-19
104204,90844,2021-2-16
104205,49377,2020-8-15
104206,42001,2020-6-21
104207,76115,2021-10-21
104208,36949,2020-4-10
104209,29697,2020-4-3
104210,45854,2020-3-4
104211,80001,2021-11-7
104212,34654,2020-12-5
104213,39476,2021-8-3
104214,49898,2021-6-6
104215,72984,2020-8-21
104216,26021,2021-11-12
104217,63442,2021-3-22
104218,76449,2020-2-5
104219,6282,2020-1-18
104220,53319,2020-10-8
104221,83969,2021-11-24
104222,31938,2020-9-8
104223,66881,2021-6-16
104224,66981,2021-7-4
104225,34377,2020-9-11
104226,8785,2021-7-8
104227,50198,2021-9-12
104228,53003,2020-4-15
104229,87142,2021-1-28
